LON, LAT, OBS, Historical,   rcp26_2016-2035,        rcp26_2046-2065,        rcp26_2081-2100,        rcp45_2016-2035,        rcp45_2046-2065,        rcp45_2081-2100,        rcp60_2016-2035,        rcp60_2046-2065,        rcp60_2081-2100,        rcp85_2016-2035,        rcp85_2046-2065,        rcp85_2081-2100
120.5,22.6,4.45,"	     4.4074","	     4.8091","	     5.3818","	     5.0523","	     4.8933","	     5.2233","	     5.3783","	     4.7000","	     5.1265","	     5.8299","	     4.9652","	     5.5985","	     6.6788"
121.4,24.3,4.2,"	     4.4382","	     4.8091","	     5.1273","	     5.0318","	     4.7067","	     5.3300","	     5.2967","	     4.4235","	     5.1147","	     5.7299","	     4.6742","	     5.4227","	     6.4273"
121,23.6,3.5,"	     4.3132","	     4.8000","	     5.1727","	     5.1068","	     4.7883","	     5.2300","	     5.3300","	     4.5647","	     5.1206","	     5.6667","	     4.6545","	     5.4364","	     6.5606"
120.95,23.65,3.2,"	     4.3015","	     4.7909","	     5.2205","	     5.0909","	     4.7950","	     5.2750","	     5.2883","	     4.6059","	     5.1118","	     5.7071","	     4.6727","	     5.4697","	     6.6030"
120.15,23.05,4.4,"	     4.3676","	     4.7886","	     5.2614","	     5.0545","	     4.7767","	     5.2233","	     5.3450","	     4.5971","	     5.1029","	     5.6226","	     4.7485","	     5.6045","	     6.6788"
120.95,24.2,3.65,"	     4.4103","	     4.7795","	     5.2432","	     5.1386","	     4.7467","	     5.3333","	     5.4433","	     4.6618","	     4.9971","	     5.7960","	     4.6879","	     5.5667","	     6.5030"
120.35,22.55,4,"	     4.3750","	     4.7773","	     5.2545","	     5.0432","	     4.7767","	     5.1833","	     5.2933","	     4.6059","	     5.0147","	     5.6765","	     4.8500","	     5.5758","	     6.6409"
120.2,23,4.3,"	     4.3368","	     4.7750","	     5.2114","	     5.0136","	     4.7583","	     5.2100","	     5.3317","	     4.5353","	     5.0618","	     5.5844","	     4.7091","	     5.5121","	     6.6439"
121.1,24.6,4.35,"	     4.5529","	     4.7727","	     5.3341","	     5.1818","	     4.8667","	     5.5350","	     5.3567","	     4.5706","	     5.1529","	     5.9156","	     4.8136","	     5.6182","	     6.5652"
120.6,23.6,3.65,"	     4.3853","	     4.7705","	     5.1795","	     5.1182","	     4.8350","	     5.3017","	     5.3517","	     4.7059","	     5.1176","	     5.7926","	     4.7470","	     5.5515","	     6.6515"
120.2,22.85,3.7,"	     4.3235","	     4.7705","	     5.2250","	     4.9727","	     4.8400","	     5.2517","	     5.3383","	     4.5324","	     5.1471","	     5.6636","	     4.7652","	     5.5348","	     6.6121"
120.4,22.55,4.2,"	     4.3559","	     4.7659","	     5.2318","	     5.0045","	     4.8383","	     5.1617","	     5.2783","	     4.5912","	     5.0118","	     5.7146","	     4.8318","	     5.5348","	     6.6152"
120.9,23,3.65,"	     4.3294","	     4.7659","	     5.2114","	     4.9523","	     4.7900","	     5.0817","	     5.1267","	     4.5029","	     5.0294","	     5.5802","	     4.7379","	     5.3515","	     6.4485"
120.95,24.05,3.25,"	     4.3559","	     4.7614","	     5.2114","	     5.1386","	     4.7133","	     5.2733","	     5.3350","	     4.6588","	     4.9912","	     5.7268","	     4.6424","	     5.5106","	     6.5015"
120.75,23.7,3.25,"	     4.3647","	     4.7591","	     5.1523","	     5.1023","	     4.8267","	     5.3333","	     5.3633","	     4.6676","	     5.0471","	     5.7368","	     4.7030","	     5.4712","	     6.6455"
121,24.6,4.15,"	     4.4765","	     4.7545","	     5.2614","	     5.1114","	     4.8400","	     5.5383","	     5.3800","	     4.6324","	     5.0353","	     5.8802","	     4.7303","	     5.5545","	     6.5530"
121.55,25.25,4.3,"	     4.3426","	     4.7477","	     4.9545","	     5.1136","	     4.7733","	     5.3917","	     5.2550","	     4.4647","	     5.0029","	     5.8102","	     4.6530","	     5.5500","	     6.4045"
120.35,22.5,4.05,"	     4.3471","	     4.7477","	     5.2227","	     5.0091","	     4.7933","	     5.1400","	     5.2733","	     4.5912","	     4.9618","	     5.7003","	     4.8288","	     5.5455","	     6.6409"
121.2,22.9,3.6,"	     4.4471","	     4.7409","	     5.2114","	     4.9523","	     4.8133","	     5.0850","	     5.0417","	     4.6088","	     5.0794","	     5.5141","	     4.8000","	     5.4591","	     6.2485"
121.05,23.95,4.25,"	     4.3603","	     4.7295","	     5.1000","	     5.0409","	     4.7267","	     5.3033","	     5.4667","	     4.5941","	     4.9647","	     5.7172","	     4.6682","	     5.4515","	     6.4485"
120.85,24.45,3.45,"	     4.4456","	     4.7250","	     5.1227","	     5.0955","	     4.7017","	     5.3900","	     5.2950","	     4.5765","	     5.0118","	     5.7842","	     4.6773","	     5.4394","	     6.4864"
120.8,24.25,3.6,"	     4.3456","	     4.7250","	     5.1409","	     5.0409","	     4.6583","	     5.2550","	     5.2583","	     4.5824","	     4.9794","	     5.7161","	     4.6364","	     5.4924","	     6.4364"
121.15,22.8,3.7,"	     4.4029","	     4.7250","	     5.2659","	     4.8932","	     4.8350","	     5.0533","	     5.0817","	     4.6147","	     5.1147","	     5.5644","	     4.8030","	     5.4076","	     6.3227"
121.5,24.3,3.4,"	     4.3485","	     4.7250","	     5.1364","	     5.0409","	     4.5783","	     5.1583","	     5.1217","	     4.5206","	     5.1853","	     5.7152","	     4.6364","	     5.4076","	     6.3455"
121.6,25.25,4.9,"	     4.3662","	     4.7205","	     4.9432","	     5.0636","	     4.7517","	     5.4000","	     5.3233","	     4.4794","	     4.9676","	     5.7009","	     4.5803","	     5.5121","	     6.4000"
120.2,22.9,3.8,"	     4.2838","	     4.7182","	     5.1727","	     4.9182","	     4.7617","	     5.1683","	     5.2800","	     4.5353","	     5.0735","	     5.5991","	     4.6924","	     5.4864","	     6.6015"
121.3,23.85,3.6,"	     4.3985","	     4.7182","	     5.0636","	     5.0273","	     4.5883","	     5.1250","	     5.1133","	     4.4471","	     5.1618","	     5.6686","	     4.6576","	     5.3621","	     6.3879"
120.8,24.3,3.55,"	     4.3500","	     4.7068","	     5.1182","	     5.0682","	     4.6933","	     5.2417","	     5.2717","	     4.5941","	     4.9882","	     5.6952","	     4.5985","	     5.4818","	     6.4106"
120.8,24.3,3.55,"	     4.3500","	     4.7068","	     5.1182","	     5.0682","	     4.6933","	     5.2417","	     5.2717","	     4.5941","	     4.9882","	     5.6952","	     4.5985","	     5.4818","	     6.4106"
120.85,22.85,4.25,"	     4.2324","	     4.7068","	     5.1136","	     4.9091","	     4.6267","	     5.0367","	     5.0517","	     4.5235","	     4.8912","	     5.4944","	     4.6727","	     5.2818","	     6.3652"
120.85,22.85,4.25,"	     4.2324","	     4.7068","	     5.1136","	     4.9091","	     4.6267","	     5.0367","	     5.0517","	     4.5235","	     4.8912","	     5.4944","	     4.6727","	     5.2818","	     6.3652"
121.3,23.9,3.6,"	     4.3662","	     4.7045","	     5.0864","	     5.0795","	     4.5867","	     5.2100","	     5.1350","	     4.4588","	     5.1647","	     5.7540","	     4.6530","	     5.4015","	     6.3864"
120.4,22.5,4,"	     4.3015","	     4.7045","	     5.1636","	     4.9091","	     4.7333","	     5.1017","	     5.1867","	     4.5500","	     4.9147","	     5.5796","	     4.7788","	     5.4727","	     6.5242"
121.3,23.9,3.6,"	     4.3662","	     4.7045","	     5.0864","	     5.0795","	     4.5867","	     5.2100","	     5.1350","	     4.4588","	     5.1647","	     5.7540","	     4.6530","	     5.4015","	     6.3864"
121.15,23.55,3.45,"	     4.3662","	     4.7023","	     5.0886","	     4.8886","	     4.5567","	     5.1067","	     5.1233","	     4.5059","	     5.1353","	     5.5525","	     4.7121","	     5.3697","	     6.3485"
121.15,23.55,3.45,"	     4.3662","	     4.7023","	     5.0886","	     4.8886","	     4.5567","	     5.1067","	     5.1233","	     4.5059","	     5.1353","	     5.5525","	     4.7121","	     5.3697","	     6.3485"
120.35,23.25,4,"	     4.1691","	     4.7000","	     5.0068","	     4.8818","	     4.5417","	     5.0850","	     5.1233","	     4.4912","	     4.9588","	     5.5189","	     4.5212","	     5.4288","	     6.4667"
121.25,22.95,3.8,"	     4.4441","	     4.7000","	     5.2045","	     4.9205","	     4.7933","	     5.0583","	     5.0267","	     4.5382","	     5.0412","	     5.4878","	     4.7712","	     5.4288","	     6.2197"
120.85,24.05,3.5,"	     4.3162","	     4.6932","	     5.2136","	     5.0864","	     4.6717","	     5.2650","	     5.2733","	     4.6294","	     4.9912","	     5.7681","	     4.5894","	     5.5000","	     6.4470"
120.2,23.05,3.85,"	     4.2426","	     4.6932","	     5.1477","	     4.9386","	     4.6517","	     5.0983","	     5.2150","	     4.4853","	     4.9647","	     5.4983","	     4.6121","	     5.4242","	     6.4818"
121.1,23.95,4.1,"	     4.3176","	     4.6841","	     4.9705","	     4.9727","	     4.6783","	     5.2700","	     5.4183","	     4.4735","	     4.8765","	     5.6584","	     4.5773","	     5.3682","	     6.3833"
120.4,23.35,3.6,"	     4.1426","	     4.6659","	     4.9955","	     4.8159","	     4.5850","	     5.0800","	     5.1217","	     4.4000","	     4.8941","	     5.5248","	     4.5303","	     5.3848","	     6.4333"
121.3,24.55,3.45,"	     4.3868","	     4.6523","	     5.1523","	     4.9932","	     4.7550","	     5.4567","	     5.1150","	     4.3059","	     5.2412","	     5.8192","	     4.6455","	     5.4682","	     6.4030"
121.15,22.85,3.6,"	     4.3588","	     4.6455","	     5.1477","	     4.8250","	     4.7367","	     4.9950","	     5.0183","	     4.5324","	     5.0235","	     5.5118","	     4.7455","	     5.3712","	     6.2121"
120.4,22.6,4.1,"	     4.2103","	     4.6409","	     5.1545","	     4.8636","	     4.7067","	     5.0467","	     5.2183","	     4.4706","	     4.9382","	     5.6028","	     4.7091","	     5.4242","	     6.4500"
121.2,24.4,4.25,"	     4.3588","	     4.6364","	     5.1023","	     4.9864","	     4.6267","	     5.3500","	     5.2600","	     4.3382","	     4.8941","	     5.6006","	     4.6439","	     5.3576","	     6.3076"
121.35,24.55,3.6,"	     4.2765","	     4.6364","	     5.1364","	     4.9068","	     4.6717","	     5.3083","	     4.9367","	     4.3441","	     5.2559","	     5.7927","	     4.6030","	     5.4242","	     6.2712"
121.5,25.15,3.95,"	     4.3721","	     4.6364","	     5.0341","	     5.1091","	     4.7183","	     5.3100","	     5.0233","	     4.3853","	     5.1000","	     5.8416","	     4.6333","	     5.4955","	     6.3803"
121.2,24.4,4.25,"	     4.3588","	     4.6364","	     5.1023","	     4.9864","	     4.6267","	     5.3500","	     5.2600","	     4.3382","	     4.8941","	     5.6006","	     4.6439","	     5.3576","	     6.3076"
120.2,22.8,3.65,"	     4.2015","	     4.6364","	     5.1068","	     4.8409","	     4.7033","	     5.1100","	     5.2000","	     4.4647","	     4.9853","	     5.5571","	     4.6561","	     5.3818","	     6.4545"
120.5,22.65,4.5,"	     4.2029","	     4.6250","	     5.1477","	     4.8818","	     4.7233","	     5.0383","	     5.1650","	     4.4765","	     4.9706","	     5.6209","	     4.7212","	     5.3909","	     6.4591"
121.4,24.5,3.75,"	     4.3191","	     4.6091","	     5.0636","	     4.9136","	     4.6950","	     5.2117","	     4.8900","	     4.3412","	     5.3147","	     5.7211","	     4.6182","	     5.3848","	     6.2379"
121.4,24.5,3.75,"	     4.3191","	     4.6091","	     5.0636","	     4.9136","	     4.6950","	     5.2117","	     4.8900","	     4.3412","	     5.3147","	     5.7211","	     4.6182","	     5.3848","	     6.2379"
120.9,24.05,2.9,"	     4.1750","	     4.6045","	     5.0114","	     4.9159","	     4.5400","	     5.0950","	     5.1300","	     4.5147","	     4.8735","	     5.5882","	     4.5015","	     5.3561","	     6.3409"
120.9,22.8,4.05,"	     4.2368","	     4.6045","	     5.0364","	     4.7841","	     4.6100","	     4.8950","	     4.9917","	     4.3706","	     4.7765","	     5.4226","	     4.6136","	     5.2364","	     6.2409"
120.9,22.8,4.05,"	     4.2368","	     4.6045","	     5.0364","	     4.7841","	     4.6100","	     4.8950","	     4.9917","	     4.3706","	     4.7765","	     5.4226","	     4.6136","	     5.2364","	     6.2409"
121.25,22.9,3.6,"	     4.3279","	     4.6023","	     5.0977","	     4.8068","	     4.7150","	     4.9383","	     4.8783","	     4.5000","	     4.9529","	     5.4079","	     4.6773","	     5.3091","	     6.0773"
120.85,23.55,3.55,"	     4.0309","	     4.5977","	     4.9364","	     4.8205","	     4.5783","	     5.0333","	     5.1033","	     4.3706","	     4.7794","	     5.3946","	     4.4409","	     5.2379","	     6.3015"
120.8,24.2,3.15,"	     4.1838","	     4.5955","	     4.9477","	     4.9091","	     4.5417","	     5.1450","	     5.1567","	     4.4912","	     4.9029","	     5.5667","	     4.4803","	     5.3682","	     6.2818"
121.6,25.1,4.05,"	     4.2794","	     4.5932","	     4.9455","	     5.0750","	     4.5733","	     5.2217","	     4.9983","	     4.3735","	     4.9971","	     5.7613","	     4.5985","	     5.3864","	     6.3076"
121.2,22.85,3.55,"	     4.3074","	     4.5886","	     5.0864","	     4.7977","	     4.6633","	     4.9033","	     4.9000","	     4.4912","	     4.9206","	     5.3992","	     4.6727","	     5.2924","	     6.0667"
121.15,23.75,3.25,"	     4.3015","	     4.5864","	     5.0273","	     4.9136","	     4.5000","	     4.9617","	     4.9850","	     4.3853","	     5.0559","	     5.5670","	     4.5833","	     5.2682","	     6.2697"
120.15,23.1,4,"	     4.1985","	     4.5864","	     5.0159","	     4.8250","	     4.5567","	     5.0000","	     5.1167","	     4.4500","	     4.8735","	     5.3898","	     4.5348","	     5.3091","	     6.3879"
121.25,23.8,3.05,"	     4.2691","	     4.5795","	     4.9591","	     4.9295","	     4.4783","	     4.9683","	     5.0033","	     4.3176","	     4.9971","	     5.5139","	     4.5697","	     5.2182","	     6.2121"
121.25,23.8,3.05,"	     4.2691","	     4.5795","	     4.9591","	     4.9295","	     4.4783","	     4.9683","	     5.0033","	     4.3176","	     4.9971","	     5.5139","	     4.5697","	     5.2182","	     6.2121"
121.9,25.1,4.25,"	     4.1206","	     4.5750","	     4.7068","	     4.9000","	     4.4483","	     5.1217","	     4.9117","	     4.2971","	     4.7441","	     5.5084","	     4.4394","	     5.2045","	     6.0985"
120.95,24.6,3.8,"	     4.2456","	     4.5727","	     4.9500","	     4.8886","	     4.6050","	     5.2633","	     5.1350","	     4.4059","	     4.8412","	     5.6861","	     4.4818","	     5.3152","	     6.2409"
121.9,24.95,5,"	     4.1750","	     4.5727","	     4.8455","	     5.0386","	     4.5100","	     5.1183","	     4.9500","	     4.3529","	     4.8441","	     5.6175","	     4.4712","	     5.2227","	     6.1424"
121.9,24.95,5,"	     4.1750","	     4.5727","	     4.8455","	     5.0386","	     4.5100","	     5.1183","	     4.9500","	     4.3529","	     4.8441","	     5.6175","	     4.4712","	     5.2227","	     6.1424"
121.05,23.5,3.45,"	     4.0985","	     4.5682","	     4.9045","	     4.8205","	     4.5217","	     5.0400","	     5.1400","	     4.4000","	     4.8647","	     5.3621","	     4.5379","	     5.1970","	     6.2045"
121.05,23.5,3.45,"	     4.0985","	     4.5682","	     4.9045","	     4.8205","	     4.5217","	     5.0400","	     5.1400","	     4.4000","	     4.8647","	     5.3621","	     4.5379","	     5.1970","	     6.2045"
120.9,24.55,3.7,"	     4.2294","	     4.5659","	     4.9591","	     4.8659","	     4.5733","	     5.2350","	     5.1317","	     4.4324","	     4.8706","	     5.6560","	     4.4924","	     5.2803","	     6.2773"
120.55,23.5,4.35,"	     4.1044","	     4.5659","	     4.9227","	     4.8318","	     4.5850","	     5.0150","	     5.0100","	     4.4059","	     4.8794","	     5.4715","	     4.4394","	     5.2985","	     6.3530"
121.15,23.6,3.2,"	     4.2029","	     4.5614","	     4.8750","	     4.7955","	     4.4117","	     4.9883","	     4.9917","	     4.3382","	     4.9824","	     5.3635","	     4.5485","	     5.2015","	     6.1803"
120.15,23.25,3.85,"	     4.1515","	     4.5614","	     4.9818","	     4.8477","	     4.4417","	     5.0417","	     5.0583","	     4.3706","	     4.8265","	     5.3765","	     4.4742","	     5.3212","	     6.3348"
121.15,23.6,3.2,"	     4.2029","	     4.5614","	     4.8750","	     4.7955","	     4.4117","	     4.9883","	     4.9917","	     4.3382","	     4.9824","	     5.3635","	     4.5485","	     5.2015","	     6.1803"
121.1,23.25,3.1,"	     4.2588","	     4.5568","	     4.9432","	     4.7500","	     4.5317","	     4.9633","	     4.8867","	     4.3794","	     4.9500","	     5.4277","	     4.6167","	     5.2076","	     6.1409"
121.25,24.5,3.95,"	     4.2544","	     4.5523","	     4.9545","	     4.8591","	     4.6317","	     5.2483","	     5.1317","	     4.2559","	     4.9941","	     5.6265","	     4.5288","	     5.2424","	     6.2712"
120.35,23.3,3.85,"	     4.0338","	     4.5523","	     4.8659","	     4.7682","	     4.4150","	     4.9350","	     4.9850","	     4.3647","	     4.7912","	     5.3683","	     4.4212","	     5.2712","	     6.2985"
120.95,24.55,3.75,"	     4.2118","	     4.5500","	     4.9114","	     4.8500","	     4.5417","	     5.1900","	     5.0833","	     4.4000","	     4.8176","	     5.6483","	     4.4545","	     5.2636","	     6.2197"
120.2,23.2,4.05,"	     4.1162","	     4.5500","	     4.9205","	     4.7932","	     4.4250","	     4.9867","	     5.0567","	     4.2824","	     4.8441","	     5.3257","	     4.4424","	     5.2409","	     6.3106"
120.95,22.8,3.7,"	     4.1500","	     4.5477","	     4.8977","	     4.7318","	     4.5650","	     4.8700","	     4.9233","	     4.2912","	     4.7471","	     5.3697","	     4.5758","	     5.1727","	     6.1258"
