lon,lat,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan_daily,Feb_daily,Mar_daily,Apr_daily,May_daily,Jun_daily,Jul_daily,Aug_daily,Sep_daily,Oct_daily,Nov_daily,Dec_daily
120.9,22.65,16.828,17.099,22.366,47.306,148.482,255.239,281.355,277.244,241.134,60.929,25.196,14.938,0.54,0.61,0.72,1.58,4.79,8.51,9.08,8.94,8.04,1.97,0.84,0.48
120.45,23.75,16.868,15.988,32.145,50.6,131.705,219.456,181.476,198.432,64.426,2.768,6.252,9.16,0.54,0.57,1.04,1.69,4.25,7.32,5.85,6.40,2.15,0.09,0.21,0.30
120.65,24.35,16.892,34.17,55.79,77.656,160.07,197.412,121.901,144.709,54.358,4.61,8.04,13.44,0.54,1.22,1.80,2.59,5.16,6.58,3.93,4.67,1.81,0.15,0.27,0.43
120.8,23.05,16.892,20.828,37.634,77.402,323.223,501.209,379.763,411.63,183.615,41.1,6.666,7.687,0.54,0.74,1.21,2.58,10.43,16.71,12.25,13.28,6.12,1.33,0.22,0.25
121.3,23.15,16.927,17.034,16.58,24.674,85.125,130.52,184.554,226.224,245.605,80.996,39.731,14.23,0.55,0.61,0.53,0.82,2.75,4.35,5.95,7.30,8.19,2.61,1.32,0.46
120.55,24.25,16.934,30.422,48.3,63.978,154.092,167.536,138.56,151.85,38.084,3.612,5.641,12.615,0.55,1.09,1.56,2.13,4.97,5.58,4.47,4.90,1.27,0.12,0.19,0.41
120.85,22.3,16.952,15.353,15.068,31.205,142.224,329.778,349.436,344.408,251.544,68.864,23.876,17.884,0.55,0.55,0.49,1.04,4.59,10.99,11.27,11.11,8.38,2.22,0.80,0.58
120.55,23.6,16.964,19.007,35.486,60.906,162.226,285.937,350.702,392.104,177.128,15.966,5.879,8.99,0.55,0.68,1.14,2.03,5.23,9.53,11.31,12.65,5.90,0.52,0.20,0.29
120.55,23.85,16.976,20.556,38.216,62.678,133.456,228.736,183.7,205.156,75.66,4.476,3.722,8.023,0.55,0.73,1.23,2.09,4.31,7.62,5.93,6.62,2.52,0.14,0.12,0.26
120.65,24,17.01,25.05,43.278,64.505,156.812,247.541,175.964,201.178,62.755,2.312,4.498,10.608,0.55,0.89,1.40,2.15,5.06,8.25,5.68,6.49,2.09,0.07,0.15,0.34
120.9,22.4,17.013,15.28,17.36,29.399,127.31,278.29,307.446,309.814,225.62,65.404,22.018,15.518,0.55,0.55,0.56,0.98,4.11,9.28,9.92,9.99,7.52,2.11,0.73,0.50
120.85,22.45,17.048,15.503,21.309,44.845,142.654,356.572,351.415,348.617,264.384,52.561,20.705,10.628,0.55,0.55,0.69,1.49,4.60,11.89,11.34,11.25,8.81,1.70,0.69,0.34
120.7,24.2,17.137,28.371,51.222,73.548,172.922,267.1,161.596,212.293,66.726,2.944,6.843,11.208,0.55,1.01,1.65,2.45,5.58,8.90,5.21,6.85,2.22,0.09,0.23,0.36
120.65,23.75,17.171,24.749,43.592,73.873,173.263,302.791,290.035,283.064,127.159,13.356,6.823,11.336,0.55,0.88,1.41,2.46,5.59,10.09,9.36,9.13,4.24,0.43,0.23,0.37
120.6,23.35,17.206,20.367,26.142,62.147,222.062,405.132,374.296,471.283,190.907,29.908,6.976,10.11,0.56,0.73,0.84,2.07,7.16,13.50,12.07,15.20,6.36,0.96,0.23,0.33
121.35,23.25,17.206,18.362,17.64,28.098,85.472,134.262,161.84,218.518,241.196,104.89,46.602,17.124,0.56,0.66,0.57,0.94,2.76,4.48,5.22,7.05,8.04,3.38,1.55,0.55
120.9,22.05,17.32,13.582,13.475,21.133,87.92,261.518,274.968,316.346,224.408,59.095,20.864,11.559,0.56,0.49,0.43,0.70,2.84,8.72,8.87,10.20,7.48,1.91,0.70,0.37
120.6,23.45,17.351,22.398,31.24,72.958,198.096,367.479,372.448,465.847,195.356,22.444,8.572,9.247,0.56,0.80,1.01,2.43,6.39,12.25,12.01,15.03,6.51,0.72,0.29,0.30
120.4,23.7,17.42,18.044,29.79,43.02,127.28,231.936,196.728,181.11,71.422,3.094,5.622,8.273,0.56,0.64,0.96,1.43,4.11,7.73,6.35,5.84,2.38,0.10,0.19,0.27
120.7,23.8,17.578,23.97,40.53,59.736,176.118,293.185,244.314,271.688,118.618,10.328,5.598,9.252,0.57,0.86,1.31,1.99,5.68,9.77,7.88,8.76,3.95,0.33,0.19,0.30
121.05,22.8,17.581,19.968,22.843,43.574,100.074,187.556,229.496,253.002,235.648,54.76,33.829,18.256,0.57,0.71,0.74,1.45,3.23,6.25,7.40,8.16,7.85,1.77,1.13,0.59
120.55,23.7,17.616,21.764,38.288,54.689,166.938,238.757,275.297,312.81,112.402,7.895,6.143,10.453,0.57,0.78,1.24,1.82,5.39,7.96,8.88,10.09,3.75,0.25,0.20,0.34
120.65,24.45,17.734,33.54,57.098,79.654,152.125,176.359,87.057,146.602,37.66,5.228,3.256,11.659,0.57,1.20,1.84,2.66,4.91,5.88,2.81,4.73,1.26,0.17,0.11,0.38
120.65,24.45,17.734,33.54,57.098,79.654,152.125,176.359,87.057,146.602,37.66,5.228,3.256,11.659,0.57,1.20,1.84,2.66,4.91,5.88,2.81,4.73,1.26,0.17,0.11,0.38
120.7,24.15,17.736,27.042,50.862,70.042,171.469,277.472,166.873,208.56,78.002,4.74,6.086,11.951,0.57,0.97,1.64,2.33,5.53,9.25,5.38,6.73,2.60,0.15,0.20,0.39
121.25,23.2,17.813,16.164,15.658,26.644,95.056,134.854,182.871,209.554,265.122,72.976,33.629,14.684,0.57,0.58,0.51,0.89,3.07,4.50,5.90,6.76,8.84,2.35,1.12,0.47
120.9,22.1,17.908,14.62,15.576,25.021,105.047,266.029,286.956,317.849,240.739,60.145,19.799,12.42,0.58,0.52,0.50,0.83,3.39,8.87,9.26,10.25,8.02,1.94,0.66,0.40
120.7,24,17.969,26.618,44.928,76.31,149.887,280.023,193.27,239.307,73.682,2.865,7.015,11.956,0.58,0.95,1.45,2.54,4.84,9.33,6.23,7.72,2.46,0.09,0.23,0.39
121,22.85,17.984,13.756,24.563,38.685,101.298,193.198,200.798,258.441,198.56,49.724,19.464,14.462,0.58,0.49,0.79,1.29,3.27,6.44,6.48,8.34,6.62,1.60,0.65,0.47
121.1,22.9,18.045,19.68,21.346,36.482,98.402,182.702,223.407,231.14,221.532,56.753,24.618,16.783,0.58,0.70,0.69,1.22,3.17,6.09,7.21,7.46,7.38,1.83,0.82,0.54
120.5,23.7,18.063,19.907,34.474,49.3,146.072,236.276,243.372,250.259,84.328,5.238,5.391,7.392,0.58,0.71,1.11,1.64,4.71,7.88,7.85,8.07,2.81,0.17,0.18,0.24
120.85,22.05,18.074,17.64,18.059,23.323,96.715,288.886,299.106,351.267,241.286,72.53,19.986,12.874,0.58,0.63,0.58,0.78,3.12,9.63,9.65,11.33,8.04,2.34,0.67,0.42
121.3,23.05,18.086,20.202,19.246,36.119,88.3,139.154,198.393,186.315,223.878,59.331,38.445,19.693,0.58,0.72,0.62,1.20,2.85,4.64,6.40,6.01,7.46,1.91,1.28,0.64
120.6,23.7,18.169,25.71,42.34,68.872,178.532,311.806,355.465,364.646,164.026,12.955,7.991,10.488,0.59,0.92,1.37,2.30,5.76,10.39,11.47,11.76,5.47,0.42,0.27,0.34
121.1,23,18.172,15.006,23.739,38.226,88.293,167.292,195.382,208.615,211.46,47.59,26.559,17.62,0.59,0.54,0.77,1.27,2.85,5.58,6.30,6.73,7.05,1.54,0.89,0.57
120.6,24.15,18.216,24.888,44.837,72.775,159.274,224.34,160.897,175.555,69.917,3.02,5.886,11.067,0.59,0.89,1.45,2.43,5.14,7.48,5.19,5.66,2.33,0.10,0.20,0.36
120.7,23.3,18.224,24.348,39.698,74.707,245.815,434.907,357.375,420.206,173.38,37.324,11.588,10.999,0.59,0.87,1.28,2.49,7.93,14.50,11.53,13.56,5.78,1.20,0.39,0.35
120.7,23.3,18.224,24.348,39.698,74.707,245.815,434.907,357.375,420.206,173.38,37.324,11.588,10.999,0.59,0.87,1.28,2.49,7.93,14.50,11.53,13.56,5.78,1.20,0.39,0.35
120.6,23.5,18.249,24.784,34.516,73.696,205.548,389.796,387.562,457.64,176.824,21.472,8.158,10.806,0.59,0.89,1.11,2.46,6.63,12.99,12.50,14.76,5.89,0.69,0.27,0.35
120.95,22.75,18.258,20.129,27.782,47.162,132.381,222.252,246.619,274.322,242.809,56.332,26.85,16.036,0.59,0.72,0.90,1.57,4.27,7.41,7.96,8.85,8.09,1.82,0.90,0.52
120.55,23.65,18.289,22.904,41.317,58.013,171.14,276.727,321.214,347.728,135.102,10.39,7.266,9.49,0.59,0.82,1.33,1.93,5.52,9.22,10.36,11.22,4.50,0.34,0.24,0.31
120.75,23.95,18.29,28.414,47.566,78.59,168.67,286.396,203.07,245.064,95.635,5.174,7.08,10.452,0.59,1.01,1.53,2.62,5.44,9.55,6.55,7.91,3.19,0.17,0.24,0.34
120.7,24.05,18.324,27.546,52.302,76.608,168.596,267.746,184.934,228.254,76.41,2.783,5.831,13.17,0.59,0.98,1.69,2.55,5.44,8.92,5.97,7.36,2.55,0.09,0.19,0.42
121.35,23.3,18.325,20.404,17.432,32.348,88.851,148.12,177.132,216.186,240.552,124.594,54.61,21.147,0.59,0.73,0.56,1.08,2.87,4.94,5.71,6.97,8.02,4.02,1.82,0.68
120.8,24.1,18.45,36.424,60.937,97.02,224.776,383.467,202,266.594,113.452,8.392,6.063,14.367,0.60,1.30,1.97,3.23,7.25,12.78,6.52,8.60,3.78,0.27,0.20,0.46
120.9,22.7,18.466,22.832,27.98,54.964,174.882,284.802,304.084,337.628,262.972,62.666,25.166,17.499,0.60,0.82,0.90,1.83,5.64,9.49,9.81,10.89,8.77,2.02,0.84,0.56
120.9,22.7,18.466,22.832,27.98,54.964,174.882,284.802,304.084,337.628,262.972,62.666,25.166,17.499,0.60,0.82,0.90,1.83,5.64,9.49,9.81,10.89,8.77,2.02,0.84,0.56
120.8,23.2,18.487,25.504,46.207,78.738,246.444,452.692,333.459,402.116,172.358,38.779,9.016,8.205,0.60,0.91,1.49,2.62,7.95,15.09,10.76,12.97,5.75,1.25,0.30,0.26
120.7,24.4,18.504,33.487,55.644,84.658,169.248,204.863,99.066,151.331,46.194,4.126,5.246,12.781,0.60,1.20,1.79,2.82,5.46,6.83,3.20,4.88,1.54,0.13,0.17,0.41
120.7,24.4,18.504,33.487,55.644,84.658,169.248,204.863,99.066,151.331,46.194,4.126,5.246,12.781,0.60,1.20,1.79,2.82,5.46,6.83,3.20,4.88,1.54,0.13,0.17,0.41
121.25,23.25,18.519,16.041,17.205,25.376,94.866,128.27,171.506,218.415,270.208,70.812,34.844,16.134,0.60,0.57,0.56,0.85,3.06,4.28,5.53,7.05,9.01,2.28,1.16,0.52
120.75,24.05,18.528,29.71,51.314,77.374,171.454,301.084,195.876,246.276,76.393,2.389,5.107,11.638,0.60,1.06,1.66,2.58,5.53,10.04,6.32,7.94,2.55,0.08,0.17,0.38
120.5,23.75,18.604,18.07,35.316,61.466,130.918,225.816,206.796,199.82,74.219,4.114,5.488,9.091,0.60,0.65,1.14,2.05,4.22,7.53,6.67,6.45,2.47,0.13,0.18,0.29
120.65,24.15,18.705,26.952,46.715,64.594,160.196,241.034,159.968,184.584,60.77,5.284,5.026,10.663,0.60,0.96,1.51,2.15,5.17,8.03,5.16,5.95,2.03,0.17,0.17,0.34
120.8,22.25,18.758,18.327,17.283,28.358,128.658,379.212,355.972,358.352,282.97,38.499,20.471,18.016,0.61,0.65,0.56,0.95,4.15,12.64,11.48,11.56,9.43,1.24,0.68,0.58
120.8,22.25,18.758,18.327,17.283,28.358,128.658,379.212,355.972,358.352,282.97,38.499,20.471,18.016,0.61,0.65,0.56,0.95,4.15,12.64,11.48,11.56,9.43,1.24,0.68,0.58
120.7,24.35,18.789,33.549,55.724,85.356,161.896,213.836,145.218,165.176,63.961,4.468,6.892,13.041,0.61,1.20,1.80,2.85,5.22,7.13,4.68,5.33,2.13,0.14,0.23,0.42
120.7,24.35,18.789,33.549,55.724,85.356,161.896,213.836,145.218,165.176,63.961,4.468,6.892,13.041,0.61,1.20,1.80,2.85,5.22,7.13,4.68,5.33,2.13,0.14,0.23,0.42
121.15,23.05,18.85,15.534,23.368,33.851,90.082,157.636,169.928,189.112,226.132,45.455,28.801,14.444,0.61,0.55,0.75,1.13,2.91,5.25,5.48,6.10,7.54,1.47,0.96,0.47
120.65,23.7,18.862,25.191,37.428,70.752,193.32,319.342,342.218,312.778,126.598,14.781,7.86,9.901,0.61,0.90,1.21,2.36,6.24,10.64,11.04,10.09,4.22,0.48,0.26,0.32
120.75,23.3,18.883,28.438,39.258,79.086,245.304,443.43,354.697,370.987,160.38,34.898,11.131,9.68,0.61,1.02,1.27,2.64,7.91,14.78,11.44,11.97,5.35,1.13,0.37,0.31
120.75,23.3,18.883,28.438,39.258,79.086,245.304,443.43,354.697,370.987,160.38,34.898,11.131,9.68,0.61,1.02,1.27,2.64,7.91,14.78,11.44,11.97,5.35,1.13,0.37,0.31
120.75,24.2,18.907,31.962,56.333,79.478,178.278,293.002,166.37,226.269,79.953,3.158,5.495,11.89,0.61,1.14,1.82,2.65,5.75,9.77,5.37,7.30,2.67,0.10,0.18,0.38
121.3,23,18.947,23.728,21.557,42.27,96.424,139.762,190.046,186.404,221.24,68.844,40.354,21.474,0.61,0.85,0.70,1.41,3.11,4.66,6.13,6.01,7.37,2.22,1.35,0.69
120.7,23.85,19.05,26.046,42.388,70.288,164.618,303.17,258.063,271.288,109.721,10.97,5.878,10.033,0.61,0.93,1.37,2.34,5.31,10.11,8.32,8.75,3.66,0.35,0.20,0.32
121.35,23.2,19.05,17.39,17.513,28.21,87.289,131.518,171.48,212.82,243.676,120.99,46.194,17.628,0.61,0.62,0.56,0.94,2.82,4.38,5.53,6.87,8.12,3.90,1.54,0.57
120.75,24,19.069,30.37,51.142,83.332,174.757,288.504,212.671,262.41,92.339,4.822,7.388,11.898,0.62,1.08,1.65,2.78,5.64,9.62,6.86,8.46,3.08,0.16,0.25,0.38
120.65,24.2,19.166,29.828,50.461,78.17,161.257,225.104,165.356,188.064,57.253,1.873,6.774,11.551,0.62,1.07,1.63,2.61,5.20,7.50,5.33,6.07,1.91,0.06,0.23,0.37
120.65,23.4,19.2,23.603,38.986,83.503,297.748,509.648,405.338,482.456,214.228,43.49,9.695,11.01,0.62,0.84,1.26,2.78,9.60,16.99,13.08,15.56,7.14,1.40,0.32,0.36
121.3,23.35,19.222,22.485,21.688,35.384,114.69,163.279,206.77,211.98,242.267,108.968,55.02,19.299,0.62,0.80,0.70,1.18,3.70,5.44,6.67,6.84,8.08,3.52,1.83,0.62
120.75,24.1,19.251,29.034,55.031,80.85,183.438,299.133,200.74,238.496,83.312,3.846,4.856,11.923,0.62,1.04,1.78,2.70,5.92,9.97,6.48,7.69,2.78,0.12,0.16,0.38
120.8,22.2,19.255,18.988,14.669,23.417,118.628,381.064,350.692,376.71,264.612,44.756,20.207,13.945,0.62,0.68,0.47,0.78,3.83,12.70,11.31,12.15,8.82,1.44,0.67,0.45
120.8,24,19.259,33.267,48.344,88.088,188.711,328.669,193.046,224.703,92.546,6.724,5.612,13.096,0.62,1.19,1.56,2.94,6.09,10.96,6.23,7.25,3.08,0.22,0.19,0.42
121.15,23,19.271,16.094,19.922,38.207,100.368,181.384,183.806,218.71,191.012,55.075,27.925,15.992,0.62,0.57,0.64,1.27,3.24,6.05,5.93,7.06,6.37,1.78,0.93,0.52
120.8,24.3,19.304,41.806,68.78,96.231,205.632,327.528,196.737,262.666,77.972,5.821,10.35,14.901,0.62,1.49,2.22,3.21,6.63,10.92,6.35,8.47,2.60,0.19,0.35,0.48
120.8,24.3,19.304,41.806,68.78,96.231,205.632,327.528,196.737,262.666,77.972,5.821,10.35,14.901,0.62,1.49,2.22,3.21,6.63,10.92,6.35,8.47,2.60,0.19,0.35,0.48
120.6,23.65,19.351,23.83,42.756,77.83,200.826,322.65,343.026,401.741,171.598,18.33,8.533,11.563,0.62,0.85,1.38,2.59,6.48,10.76,11.07,12.96,5.72,0.59,0.28,0.37
120.75,23.9,19.388,30.383,47.421,78.99,170.129,309.706,242.557,263.434,101.312,7.686,6.79,9.206,0.63,1.09,1.53,2.63,5.49,10.32,7.82,8.50,3.38,0.25,0.23,0.30
120.7,23.95,19.463,27.587,40.936,65.923,141.17,263.295,196.975,272.361,76.182,3.31,8.316,9.652,0.63,0.99,1.32,2.20,4.55,8.78,6.35,8.79,2.54,0.11,0.28,0.31
120.85,22,19.546,14.504,15.029,16.668,99.9,278.873,291,345.695,264.431,74.372,19.958,11.636,0.63,0.52,0.48,0.56,3.22,9.30,9.39,11.15,8.81,2.40,0.67,0.38
120.75,24.15,19.547,30.98,56.674,80.512,181.568,294.53,180.588,217.056,79.577,4.673,6.532,10.908,0.63,1.11,1.83,2.68,5.86,9.82,5.83,7.00,2.65,0.15,0.22,0.35
120.8,23.25,19.648,25.42,42.412,79.338,234.368,424.712,302.74,358.182,163.996,36.743,12.349,8.948,0.63,0.91,1.37,2.64,7.56,14.16,9.77,11.55,5.47,1.19,0.41,0.29
121,22.75,19.652,23.746,31.83,55.048,128.093,205.004,266.684,288.006,233.918,80.31,34.255,21.306,0.63,0.85,1.03,1.83,4.13,6.83,8.60,9.29,7.80,2.59,1.14,0.69
120.8,24.05,19.661,35.35,52.155,88.154,197.301,354.316,181.838,226.784,87.112,7.483,5.104,13.413,0.63,1.26,1.68,2.94,6.36,11.81,5.87,7.32,2.90,0.24,0.17,0.43
121.05,23,19.72,18.946,30.342,43.513,107.965,188.878,235.804,239.314,256.14,56.497,35.968,19.378,0.64,0.68,0.98,1.45,3.48,6.30,7.61,7.72,8.54,1.82,1.20,0.63
121.1,23.2,19.742,14.5,22.962,32.347,89.045,147.391,188.035,176.715,213.702,44.022,30.499,15.977,0.64,0.52,0.74,1.08,2.87,4.91,6.07,5.70,7.12,1.42,1.02,0.52
120.9,22.5,19.749,18.42,19.32,44.058,135.653,281.722,278.787,315.918,237,62.077,24.142,18.854,0.64,0.66,0.62,1.47,4.38,9.39,8.99,10.19,7.90,2.00,0.80,0.61
121.15,23.25,19.787,15.757,19.227,31.99,83.576,147.356,179.928,178.649,230.664,55.662,29.926,18.072,0.64,0.56,0.62,1.07,2.70,4.91,5.80,5.76,7.69,1.80,1.00,0.58
120.9,22.2,19.794,14.976,19.135,31.108,129.762,289.262,312.518,337.507,270.942,83.926,20.532,15.162,0.64,0.53,0.62,1.04,4.19,9.64,10.08,10.89,9.03,2.71,0.68,0.49
120.65,23.9,19.828,22.582,42.171,65.115,143.18,271.39,209.767,266.968,78.613,3.015,5.112,8.282,0.64,0.81,1.36,2.17,4.62,9.05,6.77,8.61,2.62,0.10,0.17,0.27
120.55,23.75,19.83,20.729,37.75,59.854,161.634,234.36,241.064,260.614,93.152,6.94,4.576,9.43,0.64,0.74,1.22,2.00,5.21,7.81,7.78,8.41,3.11,0.22,0.15,0.30
121.05,23.35,19.938,24.328,27.55,53.832,147.111,210.854,213.668,227.498,209.222,58.293,34.8,16.635,0.64,0.87,0.89,1.79,4.75,7.03,6.89,7.34,6.97,1.88,1.16,0.54
121.05,23.35,19.938,24.328,27.55,53.832,147.111,210.854,213.668,227.498,209.222,58.293,34.8,16.635,0.64,0.87,0.89,1.79,4.75,7.03,6.89,7.34,6.97,1.88,1.16,0.54
120.75,24.35,19.992,36.889,61.646,93.728,179.884,254.486,152.374,221.145,62.914,7.9,5.026,14.626,0.64,1.32,1.99,3.12,5.80,8.48,4.92,7.13,2.10,0.25,0.17,0.47
120.75,24.35,19.992,36.889,61.646,93.728,179.884,254.486,152.374,221.145,62.914,7.9,5.026,14.626,0.64,1.32,1.99,3.12,5.80,8.48,4.92,7.13,2.10,0.25,0.17,0.47
120.75,24.3,20.014,35.772,61.302,88.42,189.616,281.966,176.088,224.986,65.947,5.249,7.067,13.858,0.65,1.28,1.98,2.95,6.12,9.40,5.68,7.26,2.20,0.17,0.24,0.45
120.75,24.3,20.014,35.772,61.302,88.42,189.616,281.966,176.088,224.986,65.947,5.249,7.067,13.858,0.65,1.28,1.98,2.95,6.12,9.40,5.68,7.26,2.20,0.17,0.24,0.45
121.15,22.95,20.046,19.02,24.63,46.576,109.077,182.633,188.284,232.816,210.454,61.465,33.812,19.4,0.65,0.68,0.79,1.55,3.52,6.09,6.07,7.51,7.02,1.98,1.13,0.63
121.05,23.4,20.104,30.827,28.48,66.036,167.976,241.93,207.392,224.423,188.831,60.388,44.237,24.42,0.65,1.10,0.92,2.20,5.42,8.06,6.69,7.24,6.29,1.95,1.47,0.79
121.05,23.4,20.104,30.827,28.48,66.036,167.976,241.93,207.392,224.423,188.831,60.388,44.237,24.42,0.65,1.10,0.92,2.20,5.42,8.06,6.69,7.24,6.29,1.95,1.47,0.79
120.9,22.15,20.186,15.893,19.216,27.858,121.586,269.352,311.388,328.014,267.216,72.84,20.078,14.188,0.65,0.57,0.62,0.93,3.92,8.98,10.04,10.58,8.91,2.35,0.67,0.46
120.8,24.15,20.234,35.668,64.053,97.935,224.788,339.231,178.671,259.82,101.464,9.636,7.797,12.76,0.65,1.27,2.07,3.26,7.25,11.31,5.76,8.38,3.38,0.31,0.26,0.41
120.7,23.9,20.255,26.788,44.572,75.312,148.57,289.876,227.304,264.657,88.586,4.342,6.396,9.063,0.65,0.96,1.44,2.51,4.79,9.66,7.33,8.54,2.95,0.14,0.21,0.29
120.8,23.95,20.292,33.576,55.18,94.496,196.846,326.64,221.414,267.537,101.692,9.549,7.894,11.535,0.65,1.20,1.78,3.15,6.35,10.89,7.14,8.63,3.39,0.31,0.26,0.37
121.1,23.15,20.415,16.891,23.572,29.856,93.2,157.856,193.75,200.455,233.892,47.398,37.13,16.85,0.66,0.60,0.76,1.00,3.01,5.26,6.25,6.47,7.80,1.53,1.24,0.54
120.85,22.4,20.438,17.647,22.815,44.92,153.116,348.832,335.277,368.239,252.36,74.35,28.395,18.367,0.66,0.63,0.74,1.50,4.94,11.63,10.82,11.88,8.41,2.40,0.95,0.59
121,22.65,20.514,20.504,30.377,55.13,114.725,204.094,253.247,247.919,261.509,77.544,40.381,26.85,0.66,0.73,0.98,1.84,3.70,6.80,8.17,8.00,8.72,2.50,1.35,0.87
120.95,22.95,20.568,17.132,25.376,44.372,120.07,231.92,243.368,287.582,199.243,42.582,17.27,16.402,0.66,0.61,0.82,1.48,3.87,7.73,7.85,9.28,6.64,1.37,0.58,0.53
120.85,24.3,20.598,45.31,80.748,105.948,213.398,378.634,229.002,297.768,98.374,7.167,11.616,16.446,0.66,1.62,2.60,3.53,6.88,12.62,7.39,9.61,3.28,0.23,0.39,0.53
120.85,24.3,20.598,45.31,80.748,105.948,213.398,378.634,229.002,297.768,98.374,7.167,11.616,16.446,0.66,1.62,2.60,3.53,6.88,12.62,7.39,9.61,3.28,0.23,0.39,0.53
120.65,24.3,20.612,33.022,54.261,75.587,150.963,199.42,124.87,149.871,58.401,2.232,7.884,12.183,0.66,1.18,1.75,2.52,4.87,6.65,4.03,4.83,1.95,0.07,0.26,0.39
120.65,24.25,20.63,33.53,53.677,79.994,167.592,218.438,156.216,173.994,57.306,3.236,7.119,12.406,0.67,1.20,1.73,2.67,5.41,7.28,5.04,5.61,1.91,0.10,0.24,0.40
120.65,23.85,20.639,20.309,39.388,63.85,140.694,276.694,230.461,236.126,86.309,6.752,4.674,6.368,0.67,0.73,1.27,2.13,4.54,9.22,7.43,7.62,2.88,0.22,0.16,0.21
120.7,24.5,20.644,34.98,65.768,87.11,147.414,176.306,72.694,143.256,45.325,5.646,4.549,15.666,0.67,1.25,2.12,2.90,4.76,5.88,2.34,4.62,1.51,0.18,0.15,0.51
120.6,24.2,20.774,29.474,46.332,73.244,157.604,218.131,145.728,174.394,64.256,2.962,6.869,13.546,0.67,1.05,1.49,2.44,5.08,7.27,4.70,5.63,2.14,0.10,0.23,0.44
120.6,23.6,20.805,23.796,42.071,79.18,216.85,337.252,365.766,435.324,206.336,22.827,9.156,13.064,0.67,0.85,1.36,2.64,7.00,11.24,11.80,14.04,6.88,0.74,0.31,0.42
120.6,23.75,20.827,25.017,43.229,79.786,171.529,278.886,312.236,319.145,125.647,11.504,7.214,10.567,0.67,0.89,1.39,2.66,5.53,9.30,10.07,10.30,4.19,0.37,0.24,0.34
120.9,22.45,21.109,17.181,21.341,32.195,137,284.941,293.227,309.023,236.75,65.706,28.122,17.174,0.68,0.61,0.69,1.07,4.42,9.50,9.46,9.97,7.89,2.12,0.94,0.55
120.75,24.25,21.114,37.634,64.45,89.698,193.578,305.111,179.002,224.63,85.913,4.548,8.345,14.402,0.68,1.34,2.08,2.99,6.24,10.17,5.77,7.25,2.86,0.15,0.28,0.46
120.7,23.75,21.162,26.682,47.689,71.464,191.13,329.126,310.444,306.935,150.481,15.92,8.974,10.099,0.68,0.95,1.54,2.38,6.17,10.97,10.01,9.90,5.02,0.51,0.30,0.33
120.75,23.85,21.214,27.088,48.224,79.596,192.007,340.255,256.626,280.638,133.672,11.634,6.65,12.484,0.68,0.97,1.56,2.65,6.19,11.34,8.28,9.05,4.46,0.38,0.22,0.40
120.8,23.15,21.224,29.292,45.846,92.63,306.054,501.982,391.566,460.394,201.986,43.794,10.069,8.603,0.68,1.05,1.48,3.09,9.87,16.73,12.63,14.85,6.73,1.41,0.34,0.28
121.05,22.85,21.244,19.536,27.922,43.192,108.064,191.516,233.969,268.828,246.031,61.83,35.993,17.624,0.69,0.70,0.90,1.44,3.49,6.38,7.55,8.67,8.20,1.99,1.20,0.57
120.8,24.2,21.278,34.024,66.22,102.324,215.464,347.266,204.57,275.535,96.144,8.056,6.649,13.427,0.69,1.22,2.14,3.41,6.95,11.58,6.60,8.89,3.20,0.26,0.22,0.43
120.85,24.1,21.282,39.564,65.037,111.497,236.706,400.389,211.178,253.523,89.926,12.004,7.31,15.153,0.69,1.41,2.10,3.72,7.64,13.35,6.81,8.18,3.00,0.39,0.24,0.49
120.6,23.85,21.297,20.08,39.787,65.182,139.385,249.39,207.032,224.62,85.156,6.062,3.686,6.9,0.69,0.72,1.28,2.17,4.50,8.31,6.68,7.25,2.84,0.20,0.12,0.22
121.4,23.25,21.314,23.309,19.108,38.586,93.167,134.078,164.841,186.976,239.242,127.332,60.122,26.056,0.69,0.83,0.62,1.29,3.01,4.47,5.32,6.03,7.97,4.11,2.00,0.84
120.8,23.3,21.365,28.535,42.293,77.766,236.628,430.563,312.555,346.439,152.106,36.502,12.2,10.675,0.69,1.02,1.36,2.59,7.63,14.35,10.08,11.18,5.07,1.18,0.41,0.34
120.8,24.25,21.37,39.604,67.626,106.013,212.256,346.465,213.235,286.23,98.123,7.857,7.573,15.823,0.69,1.41,2.18,3.53,6.85,11.55,6.88,9.23,3.27,0.25,0.25,0.51
121.1,23.4,21.386,29.656,27.102,48.992,137.294,182.948,189.91,198.29,191.326,71.952,41.93,23.682,0.69,1.06,0.87,1.63,4.43,6.10,6.13,6.40,6.38,2.32,1.40,0.76
120.7,24.25,21.411,37.841,54.816,90.138,180.775,246.162,166.71,193.37,76.978,3.163,7.918,13.601,0.69,1.35,1.77,3.00,5.83,8.21,5.38,6.24,2.57,0.10,0.26,0.44
121.1,23.25,21.418,16.542,21.202,36.623,87.812,150.692,169.92,166.634,227.968,55.496,31.7,17.748,0.69,0.59,0.68,1.22,2.83,5.02,5.48,5.38,7.60,1.79,1.06,0.57
120.75,23.8,21.421,28.616,46.47,74.472,206.062,319.905,256.597,286.96,134.49,14.72,6.836,12.344,0.69,1.02,1.50,2.48,6.65,10.66,8.28,9.26,4.48,0.47,0.23,0.40
